"","aa","year_haul","year","haul","Depth","Depth_cat","sh_lon","sh_lat","Area","Bottom.type","Bottom.type.new","Bottom.temperature...C.","Angu ang","Arge sph","Aris fol","Aris ant","Arno lat","Boop boo","Both pod","Call mac","Call ris","Cent gra","Chel cuc","Chro chr","Cong con","Cori jul","Dasy pas","Dent gib","Dent mac","Dent mar","Dipl ann","Dipl pun","Dipl vul","Eled cir","Eled mos","Engr enc","Epin aen","Etmo spi","Eutr gur","Gale mel","Gobi nig","Heli dac","Hopl med","Ille coi","Labr mer","Lepi cau","Lepi bos","Lepi cav","Lepi die","Lith mor","Loli for","Loli vul","Loph bud","Merl mer","Micr pou","Mull bar","Mull sur","Mura hel","Must mus","Myli aqu","Neph nor","Octo vul","Page aca","Page bog","Page ery","Phyc ble","Phyc phy","Poly ame","Pter bov","Raja ast","Raja cla","Raja mir","Sard pil","Sard aur","Scom sco","Scor not","Scor por","Scyl can","Sepi ele","Sepi off","Sepi orb","Serr cab","Serr hep","Serr scr","Siga lur","Siga riv","Sole sol","Sole mem","Spar cre","Spar aur","Sphy chr","Sphy sph","Spic fle","Spic mae","Spic sma","Spon can","Squa aca","Squa bla","Squi man","Step dia","Symp cin","Symp ros","Symp tin","Syng acu","Syng typ","Syno sau","Torp mar","Torp nob","Torp tor","Trac dra","Trac rad","Trac med","Trac tra","Trig luc","Trig las","Tris min","Upen mol","Upen por","Uran sca","Zeus fab"
"149",149,192014,2014,19,175,"101-200",26.66216667,37.16983333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.50397865629308,NA,NA,-0.33009184298089,NA,NA,NA,NA,NA,2.07699508851305,NA,NA,NA,NA,NA,0.601707553617801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505777813082654,NA,NA,NA,-1.14362604052808,-1.32103330703555,NA,0.0502223329225117,NA,1.24165900454108,NA,NA,0.767789550873417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.766838070317438,NA,NA,NA,NA,NA,-0.161320966881575,-0.821390719743021,NA,0.0912277084426827,-1.57017372484767,0.785751306331137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59613276808196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284088633754349,-0.0517966695420524,NA,NA,0.35719914031579,NA,NA,NA,NA,NA,0.966186943918344
"150",150,192016,2016,19,176,"101-200",26.66,37.17033333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.619825197346238,NA,NA,NA,NA,NA,NA,NA,NA,0.261599082272925,NA,0.293214496901164,NA,NA,NA,NA,-1.19260249422971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150929605690457,NA,NA,NA,0.860375132645473,-1.11833824617122,NA,NA,NA,-0.436123948080637,-2.32773898540447,NA,-0.0219728271108745,NA,NA,NA,NA,NA,NA,NA,NA,-0.795923364510274,NA,NA,NA,NA,NA,1.19140528932432,NA,-0.855256212838275,NA,NA,NA,NA,-0.922108715200366,NA,-0.324742600902123,0.369403134527439,-0.485647766630476,1.16414131899189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.484134070196293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",151,202001,2001,20,239,"201-500",26.82333333,37.05916667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.121763595449245,NA,NA,NA,NA,NA,NA,NA,NA,-0.257174165286632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321655403321925,NA,1.13033648691052,NA,-2.8477942235663,0.202880411183701,NA,NA,NA,NA,NA,NA,0.414859634834369,NA,NA,NA,NA,NA,NA,NA,NA,-1.25725196603172,NA,NA,NA,NA,NA,NA,NA,-0.696153407985404,NA,NA,NA,NA,NA,NA,-0.252374599633027,NA,NA,-0.675281132145773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45460169186564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66886446627448
"152",152,202003,2003,20,248,"201-500",26.81683333,37.06816667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,1.06371826401208,NA,NA,NA,-2.07801483738821,NA,NA,NA,NA,1.47829811582479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431114429214468,NA,0.344414488893578,NA,NA,NA,NA,NA,NA,-1.48679936384978,NA,-0.0669083984103522,-1.11585221000405,NA,NA,-0.175610817640723,NA,1.78752771833662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.525176985301048,NA,NA,NA,NA,NA,NA,0.126145412423414,NA,NA,-0.397732527498679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.258680192556735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3152035547692,NA,NA,NA,NA,NA,NA,NA
"153",153,202004,2004,20,272,"201-500",26.81316667,37.072,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.527555904952394,NA,NA,NA,0.439349730341386,NA,NA,NA,NA,-1.33288225250169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18281545047127,NA,-1.45584594763514,NA,1.29579291666776,NA,NA,0.825832070653196,NA,-1.24998566655738,NA,NA,-0.472161587974172,NA,NA,NA,NA,NA,NA,NA,NA,-1.95301384801604,NA,NA,NA,NA,NA,NA,NA,1.40303623253156,NA,NA,NA,NA,NA,NA,0.120135927044048,NA,NA,-0.327316115369086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.145794818277009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.690570956176207,NA,NA,NA,NA,NA,NA,NA
"154",154,202005,2005,20,272,"201-500",26.80066667,37.07116667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.875132337814403,NA,NA,NA,NA,NA,NA,NA,NA,-1.94123981819887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28416465788666,NA,NA,NA,NA,NA,NA,NA,-1.3095730154499,NA,-1.27103404416771,NA,1.79124676546546,NA,-1.437652076515,NA,NA,-0.276161509708185,NA,NA,0.601720890878824,NA,NA,NA,NA,NA,NA,NA,NA,-0.505012233708117,NA,NA,NA,NA,NA,NA,-2.38386465625459,1.40393503631181,NA,NA,NA,NA,NA,NA,-0.774980377891804,-0.126787663828063,NA,0.402054690192882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45064862298953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09674897961595,NA,NA,NA,NA,NA,NA,1.81861144652289
"155",155,202006,2006,20,274,"201-500",26.8155,37.069,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.373389127888791,NA,NA,NA,NA,NA,NA,NA,NA,2.07664440374058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569979048699111,NA,1.21484555630232,NA,-1.31429460648751,NA,NA,-1.37072258219833,NA,-0.86441870364036,NA,NA,-0.3197719020451,NA,NA,NA,NA,NA,NA,NA,NA,-1.20633683929615,NA,NA,0.707665093758493,NA,NA,NA,NA,-0.668321048158806,0.0269272017789714,NA,NA,NA,NA,NA,1.97347297467469,-0.0282043954743013,NA,0.0424640999672704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.559025511091103,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668549969917584,NA,NA,NA,NA,NA,1.04665984928238,NA,NA,0.368582628938996,NA,NA,NA,NA
"156",156,202008,2008,20,272,"201-500",26.8145,37.06883333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,-0.899738978468115,NA,NA,NA,NA,NA,NA,NA,NA,-0.435591762319516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51603204427643,NA,NA,NA,-0.0922484571493737,-0.0120350131346729,NA,-0.489219808542859,NA,-0.87026299055067,-0.025012024846552,NA,NA,0.642524600726798,NA,NA,NA,NA,-0.230949573565823,NA,NA,NA,NA,NA,NA,NA,-1.41600094440562,-0.103775539573154,-0.603345412535178,NA,NA,NA,NA,NA,-1.54827369702008,0.420308512242986,NA,0.649453103554337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.519141087975975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37336353864999,NA,NA,NA,NA,NA,NA,-0.608750992078123
"157",157,202014,2014,20,270,"201-500",26.80766667,37.07683333,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,1.38369253473551,NA,NA,NA,NA,NA,NA,NA,NA,0.884137664863135,NA,NA,NA,NA,NA,0.234804217620766,2.76330443548549,NA,NA,NA,0.0117937710550029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.494997471941695,NA,NA,NA,0.24904816788873,-0.13321134620892,NA,-1.6060928581644,NA,NA,-0.104962514869036,NA,0.869011232336119,0.342920825180689,NA,NA,NA,NA,NA,-0.0199850030081403,NA,NA,0.465171574253779,NA,NA,NA,NA,0.81235378863678,-2.43085927561163,NA,NA,NA,NA,NA,-0.071159364253096,0.503639931330208,NA,0.46606195648757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.334571885923876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79618360483382,NA,NA,NA,NA,NA,0.296616651666647
"158",158,202016,2016,20,272,"201-500",26.81416667,37.06816667,"SouAeg","MudStone","Soft-Rock mixed",NA,NA,0.00163103775198937,NA,NA,NA,NA,NA,NA,NA,NA,1.26359467147224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62156025998425,NA,0.105453196553841,NA,NA,NA,NA,0.832662226765518,NA,0.914243682391,NA,-0.435196378436399,1.23665612301632,NA,-1.33313111142025,NA,NA,NA,NA,NA,NA,1.50960131608028,NA,NA,NA,NA,NA,NA,NA,1.25463817852747,NA,NA,NA,NA,NA,NA,0.573459407686957,-0.169009226730097,NA,-1.48182061127483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434286700930543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199938672273925,NA,NA,NA,NA,NA,NA,-0.435022615553355
"159",159,212001,2001,21,287,"201-500",26.79066667,37.0425,"SouAeg","Mud","Soft",NA,NA,-1.16299556452784,NA,NA,NA,NA,NA,NA,NA,NA,-0.300162461796831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.215648519968081,NA,-0.34659284146613,NA,NA,-0.0569700737583282,NA,NA,NA,1.52630763101157,NA,-0.00349257966830069,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51822212958924,NA,NA,0.155835896714774,NA,NA,NA,NA,-0.960142527319335,NA,NA,NA,NA,NA,NA,-0.770731490516302,NA,NA,-1.25706405612305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06076034751632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63557365239768,NA,NA,NA,NA,NA,NA,0.335170353746399
"160",160,212003,2003,21,300,"201-500",26.78733333,37.0435,"SouAeg","Mud","Soft",NA,NA,0.669020247650442,NA,NA,NA,NA,NA,NA,NA,NA,-1.60471423564321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.876315932427693,NA,0.240850094274746,NA,NA,NA,-0.25959570411169,NA,NA,1.649364554164,NA,-0.257332058234723,-0.747237613152819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00445776193069474,NA,NA,NA,NA,1.14667511173915,NA,NA,NA,NA,NA,NA,-0.603699640185316,NA,NA,0.390516928307653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372292784957978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297431661809452
"161",161,212004,2004,21,317,"201-500",26.78466667,37.044,"SouAeg","Mud","Soft",NA,NA,-0.125097377475652,NA,NA,NA,NA,NA,NA,NA,NA,-1.78563695183124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.621704715138258,NA,0.554451073748909,NA,1.22956750188281,NA,-0.793784255160692,0.565860221267929,NA,0.326878530048358,NA,-1.07600582708766,-0.910420112491682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12870855771829,NA,NA,NA,NA,NA,NA,-0.07999263565582,NA,NA,-0.647968994041081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743875365197564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72688875318098
"162",162,212005,2005,21,310,"201-500",26.7825,37.04533333,"SouAeg","Mud","Soft",NA,NA,-0.612242332491786,NA,NA,NA,-0.0281982059119939,NA,NA,NA,NA,0.913810925597905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945342113429114,NA,1.74381818220168,NA,-0.757261631604028,NA,NA,1.17156147416218,NA,-0.256882015493144,NA,2.70553632470092,-2.04395076000698,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77534840577221,NA,-0.0383044785838167,NA,NA,NA,NA,-1.15650617238826,NA,NA,NA,NA,NA,NA,-0.84474297226919,0.881866333047549,NA,0.69946362930244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11036923341324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1976709222103,NA,NA,NA,NA,NA,NA,NA
"163",163,212006,2006,21,297,"201-500",26.78616667,37.04383333,"SouAeg","Mud","Soft",NA,NA,1.58203573829256,NA,NA,NA,NA,NA,NA,NA,NA,-1.14012633986028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5503862108158,NA,-0.318365977458206,NA,1.48081543313379,NA,NA,1.54998246525899,NA,1.5402072326142,NA,-0.165760672928933,-0.350278145341912,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0785862149109057,NA,0.54156242138608,NA,NA,NA,-2.11889384542297,0.185407565685345,0.748656301112447,NA,NA,NA,NA,NA,0.627443588814445,-0.367329591070011,NA,-0.166689733701211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311728091570457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.810084253727032
"164",164,212008,2008,21,310,"201-500",26.78083333,37.04466667,"SouAeg","Mud","Soft",NA,NA,1.00776360561155,NA,1.8496629024725,NA,NA,NA,NA,NA,NA,-0.652232726533065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286052708810728,NA,0.705011552561281,NA,0.499747488046467,NA,0.576634699535491,NA,NA,-0.203843010574701,NA,-0.345827725373369,NA,0.0962247390406215,0.0950350431905337,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.778327708397498,NA,-0.182074813357356,NA,NA,NA,0.0393787793682133,-0.813096115091245,NA,NA,NA,NA,NA,NA,1.93178857966944,1.26481291818539,NA,0.410723173927077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0835515830635806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0896075093636884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364095711967097
"165",165,212014,2014,21,311,"201-500",26.7815,37.04466667,"SouAeg","Mud","Soft",NA,NA,0.897076849233694,NA,NA,NA,NA,NA,NA,NA,NA,-1.39943381552588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33626670607982,NA,0.934943090756355,NA,-0.116852030872414,NA,-0.536522982780089,NA,NA,0.496746389151566,NA,-0.839526903310102,-1.50294990993238,NA,NA,-0.108067262033165,NA,NA,NA,NA,NA,NA,0.272872882051261,NA,0.396207838308681,NA,NA,NA,NA,0.85305312936931,NA,NA,NA,NA,NA,NA,1.3230386484933,0.620760046630078,NA,-0.176409190196494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74047726234775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70741748612243
"166",166,212016,2016,21,363,"201-500",26.768,37.05066667,"SouAeg","Mud","Soft",NA,NA,0.0953898079052461,NA,NA,NA,NA,NA,NA,NA,NA,-2.70458761087263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844459438511491,NA,-1.52460559227306,NA,-0.327108970886931,-0.108939846470686,NA,0.853835329222395,NA,-0.196768422949494,NA,NA,-0.517114453882493,NA,-1.17037239188391,-0.633034453467627,NA,NA,NA,NA,NA,-0.228061355686861,-0.147759120742829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318050976147309,-1.56575049269916,NA,0.15443150163866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.850247316874742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426559525028435,NA,NA,NA,NA,-1.84116952410287,NA,NA,NA,NA,NA,NA,1.85049365304914
"167",167,222001,2001,22,406,"201-500",26.81033333,36.96516667,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.730299547266035,NA,0.035209721717386,NA,-1.44733589814945,NA,NA,1.78066583887386,NA,NA,NA,NA,NA,NA,0.554298784498082,NA,NA,NA,NA,NA,NA,1.30161924931816,NA,NA,-0.134247514512266,NA,1.09390762435686,NA,NA,NA,NA,-0.253668544861175,NA,NA,NA,NA,NA,NA,-0.171899736547764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10138429734171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",168,222003,2003,22,405,"201-500",26.81166667,36.96433333,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0168158337894467,NA,0.730674551874766,NA,-0.0446708661235106,NA,-0.320727917059685,0.0341164436233175,NA,NA,NA,1.04922748581569,NA,-1.57428368537617,-0.05581359111014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0177372406122695,NA,NA,NA,NA,1.54485981630606,NA,NA,NA,NA,NA,NA,0.654335281670728,NA,NA,0.021955243030491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63273896606224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",169,222004,2004,22,405,"201-500",26.80866667,36.98233333,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,-0.120686889148164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08687852416164,NA,0.806141712975351,NA,-0.694840032556587,NA,-1.60993711919979,0.608231230388049,NA,NA,NA,NA,NA,1.22352396849793,-1.03718907030133,0.900833623084155,NA,NA,NA,NA,NA,0.482972910771363,NA,NA,1.17648184706259,NA,-0.649518568389198,NA,NA,NA,NA,-1.47012884061166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214175492005224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",170,222005,2005,22,404,"201-500",26.8085,36.966,"SouAeg","Mud","Soft",NA,NA,0.187283272017843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0631049880491454,NA,0.615665378966014,NA,-0.286942368713631,NA,1.6699465267738,-1.39699679932209,NA,NA,NA,NA,NA,NA,-0.172947728440978,NA,NA,-0.00638748759220273,NA,NA,NA,NA,NA,NA,-0.0126703367148284,NA,-0.0152924649195591,NA,NA,NA,NA,-1.10721020098313,NA,NA,NA,NA,NA,NA,-0.35289276783069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31790868694446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",171,222006,2006,22,406,"201-500",26.81083333,36.96466667,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.944463855647185,NA,1.20591219526504,NA,0.383561483654439,NA,-0.421604794506996,0.46172337933843,NA,NA,NA,-0.537604451740297,NA,-1.88163707414447,0.17281781818232,NA,NA,NA,NA,NA,NA,-2.10598350095584,NA,NA,-0.252360234432968,NA,-0.499370819502752,NA,NA,NA,NA,1.75313689255534,NA,NA,NA,NA,NA,NA,1.75227498625803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24057340642322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,222008,2008,22,404,"201-500",26.8055,36.96666667,"SouAeg","Mud","Soft",NA,NA,-1.4062696643229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212681070842945,NA,1.73090746261855,NA,-0.557756946905108,NA,0.588289267135002,0.576403848775977,NA,NA,NA,NA,NA,-1.159454639579,-0.085205648878873,NA,NA,NA,NA,NA,NA,-0.444306892980787,NA,NA,-0.365732982358839,NA,-1.25244463721708,NA,NA,NA,2.89415363621098,-1.50361125254898,NA,NA,NA,NA,NA,NA,-0.554352685029107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85211306512342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.575598843137851,NA,NA,NA,NA,NA,NA,NA
"173",173,222014,2014,22,404,"201-500",26.79966667,36.9725,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54772127449876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872008571171919,NA,0.331715136944058,0.771864674526369,0.697408155760996,NA,-0.102348030633389,0.525002880296477,NA,NA,NA,0.625582691774796,NA,NA,-1.17688058192463,1.95890478216132,NA,NA,NA,NA,NA,NA,NA,NA,-0.383473321543004,NA,-0.202293607793403,NA,NA,NA,NA,-2.1685081916589,NA,NA,NA,NA,NA,NA,-0.0574729297432617,NA,NA,0.71933356411236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188334614022797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.439389163690867,NA,NA,NA,NA,NA,NA,NA
"174",174,222016,2016,22,404,"201-500",26.80283333,36.96816667,"SouAeg","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04582586065215,NA,-0.957708101426236,0.314269660165533,-0.75956433535197,NA,-0.263227910384713,0.844067915610782,NA,NA,NA,NA,NA,NA,-0.839863009210599,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.418549331244053,NA,-1.3903547181451,NA,NA,NA,NA,0.674539317457701,NA,NA,NA,NA,NA,NA,0.0517803813689554,NA,NA,-1.09867272941984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899390966702922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948904235811209,NA,NA,NA,NA,NA,NA,1.2704433111787
"175",175,232001,2001,23,57,"51-100",27.06383333,36.898,"SouAeg","Vegetation","Vegetation",18.29,NA,NA,NA,NA,NA,-0.619897429446867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.45472148146443,NA,NA,NA,-0.539680901385469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37907766737931,NA,NA,NA,NA,NA,NA,NA,1.2084373466162,0.948378654984754,NA,NA,NA,NA,0.2163256758864,1.26415754904082,NA,0.234532696693905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15351681901569,NA,2.39833895240616,NA,0.329392249924187,NA,1.39887083755138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34800946535451,NA,1.28962962179021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19867038143394,NA,NA,NA,NA,NA
"176",176,232003,2003,23,59,"51-100",27.06583333,36.90066667,"SouAeg","Vegetation","Vegetation",NA,NA,NA,NA,NA,NA,-1.47466276277886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617416267465491,NA,1.56219001099621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125661997689759,NA,NA,NA,-1.18037638554813,0.383246768154177,NA,NA,NA,NA,0.117029844104592,NA,NA,-0.0106861401500663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512399812205204,NA,NA,NA,0.577719717761836,NA,0.0419248556354646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.070506440638293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0914620015688801,NA,NA,NA,NA,0.778426973975268
